#LineNum,StopNum,SST,StationName,SourceURL,Lat,Lon
1,28,SDG,Sierra de Guadalupe,https://en.wikipedia.org/wiki/Sierra_de_Guadalupe_(Madrid_Metro),40.3821641,-3.6247187
1,29,VDV,Villa de Vallecas,https://en.wikipedia.org/wiki/Villa_de_Vallecas_(Madrid_Metro),40.3795968,-3.621302
1,30,CCO,Congosto,https://en.wikipedia.org/wiki/Congosto_(Madrid_Metro),40.3723846,-3.6188449
1,31,LGL,La Gavia,https://en.wikipedia.org/wiki/La_Gavia_(Madrid_Metro),40.3692237,-3.6125821
1,32,LSL,Las Suertes,https://en.wikipedia.org/wiki/Las_Suertes_(Madrid_Metro),40.3632247,-3.5995284
1,33,AOS,Valdecarros,https://en.wikipedia.org/wiki/Valdecarros_(Madrid_Metro),40.3600682,-3.5931643
2,1,LRL,Las Rosas,https://en.wikipedia.org/wiki/Las_Rosas_(Madrid_Metro),40.4237466,-3.6033063
2,2,ADG,Avenida de Guadalajara,https://en.wikipedia.org/wiki/Avenida_de_Guadalajara_(Madrid_Metro),40.4223943,-3.6120645
2,3,ASA,Alsacia,https://en.wikipedia.org/wiki/Alsacia_(Madrid_Metro),40.4182882,-3.6235082
2,4,LAL,La Almudena,https://en.wikipedia.org/wiki/La_Almudena_(Madrid_Metro),40.4236175,-3.6391412
2,5,LEL,La Elipa,https://en.wikipedia.org/wiki/La_Elipa_(Madrid_Metro),40.4266173,-3.6505221
2,6,VVE,Ventas,https://en.wikipedia.org/wiki/Ventas_(Madrid_Metro),40.4308851,-3.6636615
2,7,MBM,Manuel Becerra,https://en.wikipedia.org/wiki/Manuel_Becerra_(Madrid_Metro),40.4279069,-3.6692552
2,8,GGO,Goya,https://en.wikipedia.org/wiki/Goya_(Madrid_Metro),40.4250659,-3.6743144
2,9,EDA,Príncipe de Vergara,https://en.wikipedia.org/wiki/Pr%C3%ADncipe_de_Vergara_(Madrid_Metro),40.4229427,-3.6801218
2,10,RRE,Retiro,https://en.wikipedia.org/wiki/Retiro_(Madrid_Metro),40.4203029,-3.6862484
2,11,BDE,Banco de España,https://en.wikipedia.org/wiki/Banco_de_Espa%C3%B1a_(Madrid_Metro),40.4190564,-3.6949689
2,12,SSE,Sevilla,https://en.wikipedia.org/wiki/Sevilla_(Madrid_Metro),40.418054,-3.6992503
2,13,SSO,Sol,https://en.wikipedia.org/wiki/Sol_(Madrid_Metro),40.4167635,-3.7036371
2,14,PÓP,Ópera,https://en.wikipedia.org/wiki/%C3%93pera_(Madrid_Metro),40.4181665,-3.7094163
2,15,SDS,Santo Domingo,https://en.wikipedia.org/wiki/Santo_Domingo_(Madrid_Metro),40.4213164,-3.7079598
2,16,NNO,Noviciado,https://en.wikipedia.org/wiki/Plaza_de_Espa%C3%B1a-Noviciado_(Madrid_Metro),40.4248706,-3.7074324
2,17,SBS,San Bernardo,https://en.wikipedia.org/wiki/San_Bernardo_(Madrid_Metro),40.4297496,-3.7057433
2,18,QQU,Quevedo,https://en.wikipedia.org/wiki/Quevedo_(Madrid_Metro),40.4332213,-3.7043352
2,19,CCA,Canal,https://en.wikipedia.org/wiki/Canal_(Madrid_Metro),40.4384107,-3.7043304
2,20,CCC,Cuatro Caminos,https://en.wikipedia.org/wiki/Cuatro_Caminos_(Madrid_Metro),40.4469716,-3.7039697
3,1,VAV,Villaverde Alto,https://en.wikipedia.org/wiki/Villaverde_Alto_(Madrid_Metro),40.34163,-3.712478
3,2,SCS,San Cristóbal,https://en.wikipedia.org/wiki/San_Crist%C3%B3bal_(Madrid_Metro),40.3413659,-3.6927862
3,3,VBV,Villaverde Bajo-Cruce,https://en.wikipedia.org/wiki/Villaverde_Bajo-Cruce_(Madrid_Metro),40.3508945,-3.6926458
3,4,CDL,Ciudad de los Ángeles,https://en.wikipedia.org/wiki/Ciudad_de_los_%C3%81ngeles_(Madrid_Metro),40.3595825,-3.6936297
3,5,SFS,San Fermín-Orcasur,https://en.wikipedia.org/wiki/San_Ferm%C3%ADn-Orcasur_(Madrid_Metro),40.3699938,-3.6941721
3,6,H1D,Hospital 12 de Octubre,https://en.wikipedia.org/wiki/Hospital_12_de_Octubre_(Madrid_Metro),40.3750289,-3.6958492
3,7,ALE,Almendrales,https://en.wikipedia.org/wiki/Almendrales_(Madrid_Metro),40.3840978,-3.6978863
3,8,LLE,Legazpi,https://en.wikipedia.org/wiki/Legazpi_(Madrid_Metro),40.3911507,-3.6951198
3,9,DDE,Delicias,https://en.wikipedia.org/wiki/Delicias_(Madrid_Metro),40.3999161,-3.6941609
3,10,PDL,Palos de la Frontera,https://en.wikipedia.org/wiki/Palos_de_la_Frontera_(Madrid_Metro),40.4030775,-3.6941743
3,11,EEM,Embajadores,https://en.wikipedia.org/wiki/Acacias-Embajadores_(Madrid_Metro),40.4050625,-3.7027244
3,12,LLA,Lavapiés,https://en.wikipedia.org/wiki/Lavapi%C3%A9s_(Madrid_Metro),40.4085124,-3.700908
3,13,SSO,Sol,https://en.wikipedia.org/wiki/Sol_(Madrid_Metro),40.4167635,-3.7036371
3,14,LAO,Callao,https://en.wikipedia.org/wiki/Callao_(Madrid_Metro),40.4201343,-3.7057717
3,15,PDE,Plaza de España,https://en.wikipedia.org/wiki/Plaza_de_Espa%C3%B1a-Noviciado_(Madrid_Metro),40.4248706,-3.7074324
3,16,VRV,Ventura Rodríguez,https://en.wikipedia.org/wiki/Ventura_Rodr%C3%ADguez_(Madrid_Metro),40.4270848,-3.7134076
3,17,AAR,Argüelles,https://en.wikipedia.org/wiki/Arg%C3%BCelles_(Madrid_Metro),40.4306636,-3.7159686
3,18,MMO,Moncloa,https://en.wikipedia.org/wiki/Moncloa_(Madrid_Metro),40.4353828,-3.7191483
4,1,AAR,Argüelles,https://en.wikipedia.org/wiki/Arg%C3%BCelles_(Madrid_Metro),40.4306636,-3.7159686
4,2,SBS,San Bernardo,https://en.wikipedia.org/wiki/San_Bernardo_(Madrid_Metro),40.4297496,-3.7057433
4,3,BBI,Bilbao,https://en.wikipedia.org/wiki/Bilbao_(Madrid_Metro),40.4290543,-3.7021816
4,4,AMN,Alonso Martínez,https://en.wikipedia.org/wiki/Alonso_Mart%C3%ADnez_(Madrid_Metro),40.4277226,-3.6959433
4,5,OÓN,Colón,https://en.wikipedia.org/wiki/Col%C3%B3n_(Madrid_Metro),40.4254188,-3.6910038
4,6,RNO,Serrano,https://en.wikipedia.org/wiki/Serrano_(Madrid_Metro),40.4254357,-3.6866306
4,7,ZQZ,Velázquez,https://en.wikipedia.org/wiki/Vel%C3%A1zquez_(Madrid_Metro),40.4250344,-3.6829131
4,8,GGO,Goya,https://en.wikipedia.org/wiki/Goya_(Madrid_Metro),40.4250659,-3.6743144
4,9,LLI,Lista,https://en.wikipedia.org/wiki/Lista_(Madrid_Metro),40.4291685,-3.6754098
4,10,DDL,Diego de León,https://en.wikipedia.org/wiki/Diego_de_Le%C3%B3n_(Madrid_Metro),40.4346757,-3.6749579
4,11,AEM,Avenida de América,https://en.wikipedia.org/wiki/Avenida_de_Am%C3%A9rica_(Madrid_Metro),40.438035,-3.6766893
4,12,PPR,Prosperidad,https://en.wikipedia.org/wiki/Prosperidad_(Madrid_Metro),40.4441899,-3.6748168
4,13,AXA,Alfonso XIII,https://en.wikipedia.org/wiki/Alfonso_XIII_(Madrid_Metro),40.4482482,-3.6679119
4,14,ADL,Avenida de la Paz,https://en.wikipedia.org/wiki/Avenida_de_la_Paz_(Madrid_Metro),40.453539,-3.661183
4,15,TSR,Arturo Soria,https://en.wikipedia.org/wiki/Arturo_Soria_(Madrid_Metro),40.4558288,-3.6561813
4,16,SPN,Esperanza,https://en.wikipedia.org/wiki/Esperanza_(Madrid_Metro),40.4594456,-3.6458138
4,17,ALS,Canillas,https://en.wikipedia.org/wiki/Canillas_(Madrid_Metro),40.4638092,-3.6355935
4,18,MDC,Mar de Cristal,https://en.wikipedia.org/wiki/Mar_de_Cristal_(Madrid_Metro),40.4694241,-3.6383243
4,19,SLS,San Lorenzo,https://en.wikipedia.org/wiki/San_Lorenzo_(Madrid_Metro),40.4744713,-3.6395754
4,20,PDS,Parque de Santa María,https://en.wikipedia.org/wiki/Parque_de_Santa_Mar%C3%ADa_(Madrid_Metro),40.4771155,-3.6452396
4,21,HHO,Hortaleza,https://en.wikipedia.org/wiki/Hortaleza_(Madrid_Metro),40.4753716,-3.6525732
4,22,MMA,Manoteras,https://en.wikipedia.org/wiki/Manoteras_(Madrid_Metro),40.4768716,-3.6628981
4,23,PDC,Pinar de Chamartín,https://en.wikipedia.org/wiki/Pinar_de_Chamart%C3%ADn_(Madrid_Metro),40.4801375,-3.6667999
5,1,ADO,Alameda de Osuna,https://en.wikipedia.org/wiki/Alameda_de_Osuna_(Madrid_Metro),40.457792,-3.587523
5,2,ECE,El Capricho,https://en.wikipedia.org/wiki/El_Capricho_(Madrid_Metro),40.4534705,-3.5940073
5,3,LEA,Canillejas,https://en.wikipedia.org/wiki/Canillejas_(Madrid_Metro),40.449424,-3.6081585
5,4,TAT,Torre Arias,https://en.wikipedia.org/wiki/Torre_Arias_(Madrid_Metro),40.4437467,-3.6169981
5,5,SSU,Suanzes,https://en.wikipedia.org/wiki/Suanzes_(Madrid_Metro),40.4407959,-3.6268962
5,6,CLC,Ciudad Lineal,https://en.wikipedia.org/wiki/Ciudad_Lineal_(Madrid_Metro),40.4380469,-3.638159
5,7,PNP,Pueblo Nuevo,https://en.wikipedia.org/wiki/Pueblo_Nuevo_(Madrid_Metro),40.4356962,-3.6428288
5,8,QTA,Quintana,https://en.wikipedia.org/wiki/Quintana_(Madrid_Metro),40.4335811,-3.647359
5,9,ERN,El Carmen,https://en.wikipedia.org/wiki/El_Carmen_(Madrid_Metro),40.4318928,-3.6575758
5,10,VVE,Ventas,https://en.wikipedia.org/wiki/Ventas_(Madrid_Metro),40.4308851,-3.6636615
5,11,DDL,Diego de León,https://en.wikipedia.org/wiki/Diego_de_Le%C3%B3n_(Madrid_Metro),40.4346757,-3.6749579
5,12,NDB,Núñez de Balboa,https://en.wikipedia.org/wiki/N%C3%BA%C3%B1ez_de_Balboa_(Madrid_Metro),40.4327842,-3.6825787
5,13,RDR,Rubén Darío,https://en.wikipedia.org/wiki/Rub%C3%A9n_Dar%C3%ADo_(Madrid_Metro),40.4331574,-3.6895385
5,14,AMN,Alonso Martínez,https://en.wikipedia.org/wiki/Alonso_Mart%C3%ADnez_(Madrid_Metro),40.4277226,-3.6959433
5,15,CHU,Chueca,https://en.wikipedia.org/wiki/Chueca_(Madrid_Metro),40.4226162,-3.6976649
5,16,GVG,Gran Vía,https://en.wikipedia.org/wiki/Gran_V%C3%ADa_(Madrid_Metro),40.4200103,-3.7018052
5,17,LAO,Callao,https://en.wikipedia.org/wiki/Callao_(Madrid_Metro),40.4201343,-3.7057717
5,18,PÓP,Ópera,https://en.wikipedia.org/wiki/%C3%93pera_(Madrid_Metro),40.4181665,-3.7094163
5,19,LLL,La Latina,https://en.wikipedia.org/wiki/La_Latina_(Madrid_Metro),40.411279,-3.7081611
5,20,PDT,Puerta de Toledo,https://en.wikipedia.org/wiki/Puerta_de_Toledo_(Madrid_Metro),40.4068115,-3.7108159
5,21,AAC,Acacias,https://en.wikipedia.org/wiki/Acacias-Embajadores_(Madrid_Metro),40.4050625,-3.7027244
5,22,PPI,Pirámides,https://en.wikipedia.org/wiki/Pir%C3%A1mides_(Madrid_Metro),40.4026015,-3.7113817
5,23,MDV,Marqués de Vadillo,https://en.wikipedia.org/wiki/Marqu%C3%A9s_de_Vadillo_(Madrid_Metro),40.3973571,-3.7159575
5,24,UUR,Urgel,https://en.wikipedia.org/wiki/Urgel_(Madrid_Metro),40.3929839,-3.7244253
5,25,OOP,Oporto,https://en.wikipedia.org/wiki/Oporto_(Madrid_Metro),40.3884681,-3.7313214
5,26,TEG,Vista Alegre,https://en.wikipedia.org/wiki/Vista_Alegre_(Madrid_Metro),40.3888466,-3.7398204
5,27,ARN,Carabanchel,https://en.wikipedia.org/wiki/Carabanchel_(Madrid_Metro),40.3878228,-3.7448761
5,28,EDM,Eugenia de Montijo,https://en.wikipedia.org/wiki/Eugenia_de_Montijo_(Madrid_Metro),40.3843858,-3.7512112
5,29,LUC,Aluche,https://en.wikipedia.org/wiki/Aluche_(Madrid_Metro),40.3856286,-3.7608513
5,30,PAL,Empalme,https://en.wikipedia.org/wiki/Empalme_(Madrid_Metro),40.3905726,-3.7653479
5,31,CAT,Campamento,https://en.wikipedia.org/wiki/Campamento_(Madrid_Metro),40.3948064,-3.7681294
5,32,CDC,Casa de Campo,https://en.wikipedia.org/wiki/Casa_de_Campo_(Madrid_Metro),40.4032414,-3.7610123
6,1,LGN,Laguna,https://en.wikipedia.org/wiki/Laguna_(Madrid_Metro),40.399176,-3.7442212
6,2,CTA,Carpetana,https://en.wikipedia.org/wiki/Carpetana_(Madrid_Metro),40.392704,-3.7409937
6,3,OOP,Oporto,https://en.wikipedia.org/wiki/Oporto_(Madrid_Metro),40.3884681,-3.7313214
6,4,PEL,Opañel,https://en.wikipedia.org/wiki/Opa%C3%B1el_(Madrid_Metro),40.3869075,-3.7231287
6,5,PEP,Plaza Elíptica,https://en.wikipedia.org/wiki/Plaza_El%C3%ADptica_(Madrid_Metro),40.3844911,-3.7183263
6,6,UUS,Usera,https://en.wikipedia.org/wiki/Usera_(Madrid_Metro),40.3870975,-3.7068947
6,7,LLE,Legazpi,https://en.wikipedia.org/wiki/Legazpi_(Madrid_Metro),40.3911507,-3.6951198
6,8,LTO,Arganzuela-Planetario,https://en.wikipedia.org/wiki/Arganzuela-Planetario_(Madrid_Metro),40.3931948,-3.6886229
6,9,MLM,Méndez Álvaro,https://en.wikipedia.org/wiki/M%C3%A9ndez_%C3%81lvaro_(Madrid_Metro),40.3956,-3.678226
6,10,PPA,Pacífico,https://en.wikipedia.org/wiki/Pac%C3%ADfico_(Madrid_Metro),40.40126,-3.6751312
6,11,ODL,Conde de Casal,https://en.wikipedia.org/wiki/Conde_de_Casal_(Madrid_Metro),40.4069722,-3.6704034
6,12,SDB,Sainz de Baranda,https://en.wikipedia.org/wiki/Sainz_de_Baranda_(Madrid_Metro),40.4150675,-3.6695171
6,13,OO',O'Donnell,https://en.wikipedia.org/wiki/O%27Donnell_(Madrid_Metro),40.4228927,-3.6685926
6,14,MBM,Manuel Becerra,https://en.wikipedia.org/wiki/Manuel_Becerra_(Madrid_Metro),40.4279069,-3.6692552
6,15,DDL,Diego de León,https://en.wikipedia.org/wiki/Diego_de_Le%C3%B3n_(Madrid_Metro),40.4346757,-3.6749579
6,16,AEM,Avenida de América,https://en.wikipedia.org/wiki/Avenida_de_Am%C3%A9rica_(Madrid_Metro),40.438035,-3.6766893
6,17,RAR,República Argentina,https://en.wikipedia.org/wiki/Rep%C3%BAblica_Argentina_(Madrid_Metro),40.4437935,-3.6840578
6,18,NMN,Nuevos Ministerios,https://en.wikipedia.org/wiki/Nuevos_Ministerios_(Madrid_Metro),40.4466221,-3.6924595
6,19,CCC,Cuatro Caminos,https://en.wikipedia.org/wiki/Cuatro_Caminos_(Madrid_Metro),40.4469716,-3.7039697
6,20,GEB,Guzmán el Bueno,https://en.wikipedia.org/wiki/Guzm%C3%A1n_el_Bueno_(Madrid_Metro),40.446362,-3.7122904
6,21,MME,Metropolitano,https://en.wikipedia.org/wiki/Metropolitano_(Madrid_Metro),40.446435,-3.7194254
6,22,CUC,Ciudad Universitaria,https://en.wikipedia.org/wiki/Ciudad_Universitaria_(Madrid_Metro),40.4435602,-3.7267881
6,23,MMO,Moncloa,https://en.wikipedia.org/wiki/Moncloa_(Madrid_Metro),40.4353828,-3.7191483
6,24,AAR,Argüelles,https://en.wikipedia.org/wiki/Arg%C3%BCelles_(Madrid_Metro),40.4306636,-3.7159686
6,25,PPP,Príncipe Pío,https://en.wikipedia.org/wiki/Pr%C3%ADncipe_P%C3%ADo_(Madrid_Metro),40.4210681,-3.7203687
6,26,PDN,Puerta del Ángel,https://en.wikipedia.org/wiki/Puerta_del_%C3%81ngel_(Madrid_Metro),40.4138996,-3.7272354
6,27,ADE,Alto de Extremadura,https://en.wikipedia.org/wiki/Alto_de_Extremadura_(Madrid_Metro),40.4099246,-3.7389312
6,28,LLU,Lucero,https://en.wikipedia.org/wiki/Lucero_(Madrid_Metro),40.4047855,-3.7455976
7,1,HDH,Hospital del Henares,https://en.wikipedia.org/wiki/Hospital_del_Henares_(Madrid_Metro),40.4176066,-3.5345323
7,2,HHE,Henares,https://en.wikipedia.org/wiki/Henares_(Madrid_Metro),40.4177664,-3.5271783
7,3,JJA,Jarama,https://en.wikipedia.org/wiki/Jarama_(Madrid_Metro),40.4229543,-3.5254977
7,4,SAD,San Fernando,https://en.wikipedia.org/wiki/San_Fernando_(Madrid_Metro),40.4244134,-3.5354112
7,5,RMA,La Rambla,https://en.wikipedia.org/wiki/La_Rambla_(Madrid_Metro),40.4251478,-3.5479247
7,6,DAA,Coslada Central,https://en.wikipedia.org/wiki/Coslada_Central_(Madrid_Metro),40.4237329,-3.5611868
7,7,BDP,Barrio del Puerto,https://en.wikipedia.org/wiki/Barrio_del_Puerto_(Madrid_Metro),40.4224957,-3.5691925
7,8,EME,Estadio Metropolitano,https://en.wikipedia.org/wiki/Estadio_Metropolitano_(Madrid_Metro),40.4333937,-3.6001502
7,9,LML,Las Musas,https://en.wikipedia.org/wiki/Las_Musas_(Madrid_Metro),40.432984,-3.6078807
7,10,SAL,San Blas,https://en.wikipedia.org/wiki/San_Blas_(Madrid_Metro),40.427989,-3.6154635
7,11,SSI,Simancas,https://en.wikipedia.org/wiki/Simancas_(Madrid_Metro),40.4279879,-3.6257196
7,12,GNG,García Noblejas,https://en.wikipedia.org/wiki/Garc%C3%ADa_Noblejas_(Madrid_Metro),40.4284244,-3.633304
7,13,AAS,Ascao,https://en.wikipedia.org/wiki/Ascao_(Madrid_Metro),40.4302016,-3.6410544
7,14,PNP,Pueblo Nuevo,https://en.wikipedia.org/wiki/Pueblo_Nuevo_(Madrid_Metro),40.4356962,-3.6428288
7,15,BDL,Barrio de la Concepción,https://en.wikipedia.org/wiki/Barrio_de_la_Concepci%C3%B3n_(Madrid_Metro),40.4390955,-3.6519981
7,16,EAD,Parque de las Avenidas,https://en.wikipedia.org/wiki/Parque_de_las_Avenidas_(Madrid_Metro),40.4394477,-3.662967
7,17,CAE,Cartagena,https://en.wikipedia.org/wiki/Cartagena_(Madrid_Metro),40.4393407,-3.6721511
7,18,AEM,Avenida de América,https://en.wikipedia.org/wiki/Avenida_de_Am%C3%A9rica_(Madrid_Metro),40.438035,-3.6766893
7,19,GMG,Gregorio Marañón,https://en.wikipedia.org/wiki/Gregorio_Mara%C3%B1%C3%B3n_(Madrid_Metro),40.4382539,-3.6914888
7,20,ACA,Alonso Cano,https://en.wikipedia.org/wiki/Alonso_Cano_(Madrid_Metro),40.4383784,-3.6992483
7,21,CCA,Canal,https://en.wikipedia.org/wiki/Canal_(Madrid_Metro),40.4384107,-3.7043304
7,22,IFI,Islas Filipinas,https://en.wikipedia.org/wiki/Islas_Filipinas_(Madrid_Metro),40.4390648,-3.7137345
7,23,GEB,Guzmán el Bueno,https://en.wikipedia.org/wiki/Guzm%C3%A1n_el_Bueno_(Madrid_Metro),40.446362,-3.7122904
7,24,FRF,Francos Rodríguez,https://en.wikipedia.org/wiki/Francos_Rodr%C3%ADguez_(Madrid_Metro),40.4564786,-3.7123853
7,25,AZZ,Valdezarza,https://en.wikipedia.org/wiki/Valdezarza_(Madrid_Metro),40.4648258,-3.7159766
7,26,NOM,Antonio Machado,https://en.wikipedia.org/wiki/Antonio_Machado_(Madrid_Metro),40.4702206,-3.7176971
7,27,PPE,Peñagrande,https://en.wikipedia.org/wiki/Pe%C3%B1agrande_(Madrid_Metro),40.4759259,-3.715823
7,28,LAN,Avenida de la Ilustración,https://en.wikipedia.org/wiki/Avenida_de_la_Ilustraci%C3%B3n_(Madrid_Metro),40.4800991,-3.7184039
7,29,LCO,Lacoma,https://en.wikipedia.org/wiki/Lacoma_(Madrid_Metro),40.4850161,-3.723046
#7,30,ADF,Arroyo del Fresno,https://en.wikipedia.org/wiki/Arroyo_del_Fresno_(Madrid_Metro),,
7,30,ITS,Pitis,https://en.wikipedia.org/wiki/Pitis_(Madrid_Metro),40.4951038,-3.7258413
8,1,NMN,Nuevos Ministerios,https://en.wikipedia.org/wiki/Nuevos_Ministerios_(Madrid_Metro),40.4466221,-3.6924595
8,2,OLA,Colombia,https://en.wikipedia.org/wiki/Colombia_(Madrid_Metro),40.4563406,-3.6768255
8,3,PDR,Pinar del Rey,https://en.wikipedia.org/wiki/Pinar_del_Rey_(Madrid_Metro),40.4679975,-3.6486679
8,4,MDC,Mar de Cristal,https://en.wikipedia.org/wiki/Mar_de_Cristal_(Madrid_Metro),40.4694241,-3.6383243
8,5,FDM,Feria de Madrid,https://en.wikipedia.org/wiki/Feria_de_Madrid_(Madrid_Metro),40.4638952,-3.6162032
8,6,ATA,Aeropuerto T1-T2-T3,https://en.wikipedia.org/wiki/Aeropuerto_T1-T2-T3_(Madrid_Metro),40.468647,-3.5696521
8,7,BAA,Barajas,https://en.wikipedia.org/wiki/Barajas_(Madrid_Metro),40.4758011,-3.5826118
8,8,EOP,Aeropuerto T4,https://en.wikipedia.org/wiki/Aeropuerto_T4_(Madrid_Metro),40.4917613,-3.5935537
9,1,CUA,Paco de Lucía,https://en.wikipedia.org/wiki/Paco_de_Luc%C3%ADa_(Madrid_Metro),40.4995522,-3.709039
9,2,MMI,Mirasierra,https://en.wikipedia.org/wiki/Mirasierra_(Madrid_Metro),40.4910935,-3.7163508
9,3,HOH,Herrera Oria,https://en.wikipedia.org/wiki/Herrera_Oria_(Madrid_Metro),40.4846443,-3.7075242
9,4,BPR,Barrio del Pilar,https://en.wikipedia.org/wiki/Barrio_del_Pilar_(Madrid_Metro),40.4768864,-3.7031628
9,5,NTL,Ventilla,https://en.wikipedia.org/wiki/Ventilla_(Madrid_Metro),40.4694349,-3.6958778
9,6,AIA,Plaza de Castilla,https://en.wikipedia.org/wiki/Plaza_de_Castilla_(Madrid_Metro),40.4668983,-3.6891989
9,7,DDP,Duque de Pastrana,https://en.wikipedia.org/wiki/Duque_de_Pastrana_(Madrid_Metro),40.4676242,-3.679168
9,8,PXP,Pío XII,https://en.wikipedia.org/wiki/P%C3%ADo_XII_(Madrid_Metro),40.4630043,-3.6757954
9,9,OLA,Colombia,https://en.wikipedia.org/wiki/Colombia_(Madrid_Metro),40.4563406,-3.6768255
9,10,CEC,Concha Espina,https://en.wikipedia.org/wiki/Concha_Espina_(Madrid_Metro),40.4505065,-3.6776132
9,11,CDR,Cruz del Rayo,https://en.wikipedia.org/wiki/Cruz_del_Rayo_(Madrid_Metro),40.4442694,-3.6782139
9,12,AEM,Avenida de América,https://en.wikipedia.org/wiki/Avenida_de_Am%C3%A9rica_(Madrid_Metro),40.438035,-3.6766893
9,13,NDB,Núñez de Balboa,https://en.wikipedia.org/wiki/N%C3%BA%C3%B1ez_de_Balboa_(Madrid_Metro),40.4327842,-3.6825787
9,14,EDA,Príncipe de Vergara,https://en.wikipedia.org/wiki/Pr%C3%ADncipe_de_Vergara_(Madrid_Metro),40.4229427,-3.6801218
9,15,IIB,Ibiza,https://en.wikipedia.org/wiki/Ibiza_(Madrid_Metro),40.4183629,-3.6779697
9,16,SDB,Sainz de Baranda,https://en.wikipedia.org/wiki/Sainz_de_Baranda_(Madrid_Metro),40.4150675,-3.6695171
9,17,ETE,Estrella,https://en.wikipedia.org/wiki/Estrella_(Madrid_Metro),40.4114722,-3.6617853
9,18,VVI,Vinateros,https://en.wikipedia.org/wiki/Vinateros_(Madrid_Metro),40.4102443,-3.6527335
9,19,ATI,Artilleros,https://en.wikipedia.org/wiki/Artilleros_(Madrid_Metro),40.4052242,-3.6418076
9,20,PVS,Pavones,https://en.wikipedia.org/wiki/Pavones_(Madrid_Metro),40.4005126,-3.6351174
9,21,EDO,Valdebernardo,https://en.wikipedia.org/wiki/Valdebernardo_(Madrid_Metro),40.4000462,-3.6215607
9,22,VVO,Vicálvaro,https://en.wikipedia.org/wiki/Vic%C3%A1lvaro_(Madrid_Metro),40.4042126,-3.6088599
